TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:00:20 AM,25/02/2014 9:00,3,773.412,8.333262,-36.22833,R1
9:00:40 AM,25/02/2014 9:00,4,322.4508,3.475849,-35.79937,R1
9:01:40 AM,25/02/2014 9:01,17,423.6401,4.713408,-4.805761,R1
9:02:00 AM,25/02/2014 9:02,18,393.5675,4.382312,-4.012417,R1
9:02:20 AM,25/02/2014 9:02,3,773.0149,8.330414,-36.06278,R1
9:02:40 AM,25/02/2014 9:02,4,322.2461,3.473703,-35.78236,R1
9:03:40 AM,25/02/2014 9:03,17,424.3088,4.720392,-4.901711,R1
9:04:00 AM,25/02/2014 9:04,18,393.9914,4.386616,-4.106676,R1
9:04:20 AM,25/02/2014 9:04,3,773.3588,8.332966,-36.19582,R1
9:04:40 AM,25/02/2014 9:04,4,322.5297,3.477072,-35.6957,R1
9:05:40 AM,25/02/2014 9:05,17,424.02,4.716933,-4.953204,R1
9:06:00 AM,25/02/2014 9:06,18,393.5895,4.38114,-4.333889,R1
9:06:20 AM,25/02/2014 9:06,3,773.2383,8.332102,-36.14611,R1
9:06:40 AM,25/02/2014 9:06,4,322.5803,3.476699,-35.9508,R1
9:07:40 AM,25/02/2014 9:07,17,423.9504,4.716171,-4.950771,R1
9:08:00 AM,25/02/2014 9:08,18,393.4446,4.380212,-4.178067,R1
9:08:20 AM,25/02/2014 9:08,3,773.368,8.333423,-36.15493,R1
9:08:40 AM,25/02/2014 9:08,4,322.5887,3.477343,-35.79704,R1
9:09:40 AM,25/02/2014 9:09,17,423.9301,4.715522,-5.040332,R1
9:10:00 AM,25/02/2014 9:10,18,393.3318,4.378645,-4.24913,R1
9:28:20 AM,25/02/2014 9:28,3,774.1227,8.339167,-36.43124,R1
9:28:40 AM,25/02/2014 9:28,4,323.2082,3.483429,-35.96121,R1
9:29:40 AM,25/02/2014 9:29,17,424.5655,4.723218,-4.90817,R1
9:30:00 AM,25/02/2014 9:30,18,403.0069,4.487324,-4.033268,R1
9:30:20 AM,25/02/2014 9:30,3,773.4263,8.333571,-36.21054,R1
9:30:40 AM,25/02/2014 9:30,4,322.5252,3.47608,-35.95797,R1
9:31:40 AM,25/02/2014 9:31,17,424.3509,4.720899,-4.893776,R1
9:32:00 AM,25/02/2014 9:32,18,402.4784,4.481119,-4.104238,R1
9:32:20 AM,25/02/2014 9:32,3,773.1431,8.328584,-36.43465,R1
9:32:40 AM,25/02/2014 9:32,4,322.3402,3.47371,-36.06225,R1
9:33:40 AM,25/02/2014 9:33,17,424.6507,4.724507,-4.836305,R1
9:34:00 AM,25/02/2014 9:34,18,402.4692,4.481561,-3.98356,R1
9:34:20 AM,25/02/2014 9:34,3,773.3436,8.332682,-36.21036,R1
9:34:40 AM,25/02/2014 9:34,4,322.5085,3.476055,-35.91494,R1
9:35:40 AM,25/02/2014 9:35,17,424.8807,4.727287,-4.789783,R1
9:36:00 AM,25/02/2014 9:36,18,402.5438,4.482655,-3.924967,R1
9:36:20 AM,25/02/2014 9:36,3,773.3365,8.332526,-36.21952,R1
9:36:40 AM,25/02/2014 9:36,4,322.584,3.476558,-36.00121,R1
9:37:40 AM,25/02/2014 9:37,17,424.8852,4.727324,-4.792496,R1
9:38:00 AM,25/02/2014 9:38,18,402.4466,4.481521,-3.936317,R1
9:38:20 AM,25/02/2014 9:38,3,773.3359,8.332005,-36.27928,R1
9:38:40 AM,25/02/2014 9:38,4,322.5821,3.47694,-35.88927,R1
9:39:40 AM,25/02/2014 9:39,17,424.9662,4.728219,-4.793694,R1
9:40:00 AM,25/02/2014 9:40,18,402.4233,4.48147,-3.890024,R1
9:56:20 AM,25/02/2014 9:56,3,773.2554,8.331727,-36.21098,R1
9:56:40 AM,25/02/2014 9:56,4,322.5192,3.476633,-35.7867,R1
9:57:40 AM,25/02/2014 9:57,17,421.7009,4.691327,-4.912997,R1
9:58:00 AM,25/02/2014 9:58,18,385.6216,4.295535,-3.618309,R1
9:58:20 AM,25/02/2014 9:58,3,773.5159,8.333851,-36.28989,R1
9:58:40 AM,25/02/2014 9:58,4,322.7381,3.478588,-35.89864,R1
9:59:40 AM,25/02/2014 9:59,17,421.5494,4.690167,-4.801524,R1
10:00:00 AM,25/02/2014 10:00,18,385.4671,4.294108,-3.549789,R1
10:00:20 AM,25/02/2014 10:00,3,773.5306,8.335016,-36.17355,R1
10:00:40 AM,25/02/2014 10:00,4,322.5047,3.476276,-35.8422,R1
10:01:40 AM,25/02/2014 10:01,17,422.5003,4.700171,-4.923599,R1
10:02:00 AM,25/02/2014 10:02,18,385.989,4.300123,-3.503124,R1
10:02:20 AM,25/02/2014 10:02,3,773.2333,8.331677,-36.18921,R1
10:02:40 AM,25/02/2014 10:02,4,322.5817,3.477,-35.87185,R1
10:03:40 AM,25/02/2014 10:03,17,422.9913,4.705998,-4.84615,R1
10:04:00 AM,25/02/2014 10:04,18,386.4297,4.305497,-3.395832,R1
10:04:20 AM,25/02/2014 10:04,3,773.3853,8.3349,-36.00597,R1
10:04:40 AM,25/02/2014 10:04,4,322.5897,3.47752,-35.75119,R1
10:05:40 AM,25/02/2014 10:05,17,422.8763,4.704156,-4.965071,R1
10:06:00 AM,25/02/2014 10:06,18,386.3848,4.304279,-3.562023,R1
